,Comments,Comment ID
901,google pixel pro,626591_1
902,s fe is not good it doesn t have any update remaining,186287_1
903,bro anyone reading comments don t go for samsung s fe its too old now aur kitna nichodo ge,539012_1
904,realme gt,748908_1
905,sir redmi k i,294140_1
906,no deals on ipad,303436_1
907,guys buy s with exchange dont buy year old phones,776304_1
908,hum first,385314_1
909,apple still expensive,694829_1
911,you missed out on samsung galaxy watch pro,584096_1
912,just just,96587_1
913,you missed pixel a,172404_1
914,nokia laptop,95118_1
915,has anyone noticed that annoying sound in the background it sounds like some wood eating bug or some scratching starting from,896172_1
916,bullet punch same i also thought my laptop speaker got busted d,281930_1
917,they put that effect for every number that appears thought my headphones had a problem,520061_1
918,k se niche wale bhi youtube dekhte hai bhai,594842_1
919,samsung,803046_1
920,night camera bekar hai s fe br human subjet zoom krne k bd accga clearity nhi rhta day aur night me br agr moving human subject to shaky pic aata br heat br battery drain fast normal usage br long term chlega hi nhi battery se preshn hoke dusra mobile lena prega br samsung lag hota long term me history dekh lo br water proff ka quality dekh lo gupta ji information channel per br wireless charger normal user ko koi frk nhi prta ye rhe ya nhi rhe br one plus r thk rhega ya vivo v sb jisme sony ka sensor lga ho camera m br yhi sb youtubers ka video dekh ke liya tha s fe aaj pchta raha hu in logo per vishwash nhi karna br honest review leker bs pachtaoge br hm time nikar kr ye comment likh rhe jisse tumhara paisa save ho,727266_1
921,bro your video is for only rich people i request you to please do videos for poor people for us,263774_1
922,i phone is also a poor deal,895322_1
923,dude this channel is solely for rich guys high commission for high priced items referral,868167_1
924,paisa nahin hain bhai kuch jugaad kar na,556137_1
925,don t buy the samsung s fe g in i ve it from simply will say not worth it currently,69896_1
926,other than apple or high end all remaining smart watches are always bad deals as these are just fake in terms of sensors and just a step counter,265034_1
927,do you seriously say s fe a to year old phone is good phone to buy even in like with all due respect i completely don t agree please don t promote year old phone i know the phone is great but at it s age only not in,835743_1
929,one plus deal is really good,760672_1
930,pixel is available at k for a long time are you guys living under rock or wut,870246_1
931,bhai phali video hai kya pagala gye ho kya s fe bhai bs karo yarr,142677_1
932,u still cheering for s fe at this time that s sad,174699_1
933,you missed iphone,642242_1
934,s fe is too old not recommended,121021_1
935,ahhaha pls dont buy ideapad gaming when legion exist i got the legion and its pretty good better than the ideapad also back in around august or something legion was available from like under k,633259_1
936,i think before buying online one should always look for offline store i got s ultra for lakh gb after gst rebate invoice value was lakh,83589_1
937,that infographic sfx is irritating amp irrelevant,474775_1
938,galaxy watch pro available for k k straight discount,237492_1
939,can i ask what happened with your eyes,456798_1
940,is it just me or did anyone else also get annoyed by his usage and extra weight emphasis on the word tthhousand,925052_1
941,stop recommending s fe in it is a year old devices and the update cycle is almost near the end s fe is better,863068_1
942,nothing for a common man,524892_1
943,guys don t buy realme gt neo t it s full of bugs waste of money,694506_1
944,someone stop this guy omg this guy is a joke lol,902645_1
945,is it just me or did anyone else also get annoyed by his usage and extra weight emphasis on the word tthhousand,403870_1
946,the tirrr tirrr sound is really irritating,67872_1
947,dude what s that kkrrrrrrr sound that s annoying,341850_1
948,all this are overhyped product,811116_1
949,to al those who are saying dont buy s fe cuz it won t get updates anymore guys the phone is superb no problem if it won t get updates anymore software updates ain t the most important thing if we get a great experience br br chinese phones with shit cameras amp shit ui which lags on day to day tasks and recieves updates very late which results in motherboard dead br br s fe is a much better deal,680052_1
950,i see someone commenting exynos br br there is snapdragon,969564_1
951,creaky sound make this video annoying,194318_1
952,amazon is overrated,515685_1
953,crosses eyes lodu,85359_1
